Id_Siniestro,Monto_Retención_100%
1702,102391850
1703,106465796.3
1704,105786805.2
1705,101305464.3
1706,103070841.1
1707,101169666.1
1708,103817731.2
1709,106465796.3
1710,105515208.8
1711,102527648.2
1712,106058401.7
1713,110607641.7
1714,107280585.6
1715,101033867.9
1716,106941090
1717,104564621.4
1718,106262099
1719,101237565.2
1720,104360924
1721,105718906.1
1722,103953529.4
1723,106262099
1724,105990502.6
1725,101780758.1
1726,107959576.6
1727,103070841.1
1728,108502769.4
1729,100626473.3
1730,102120253.6
1731,101509161.6
1732,101644959.9
1733,105854704.4
1734,107280585.6
1735,106058401.7
1736,103206639.3
1737,104157226.7
1738,100965968.8
1739,108163273.9
1740,105718906.1
1741,103410336.6
1742,102731345.5
1743,105651007
1744,107620081.1
1745,104972016
1746,107144787.3
1747,107891677.5
1748,101169666.1
1749,106058401.7
1750,104157226.7
1751,103342437.5
1752,109045962.3
1753,107959576.6
1754,108638567.7
1755,106737392.7
1756,107348484.7
1757,103138740.2
1758,101509161.6
1759,105718906.1
1760,104360924
1761,105175713.3
1762,101916556.3
1763,104632520.5
1764,101848657.2
1765,100830170.6
1766,102459749.1
1767,103478235.7
1768,104836217.8
1769,104225125.8
1770,103817731.2
1771,103138740.2
1772,103885630.3
1773,105515208.8
1774,101848657.2
1775,103478235.7
1776,102663446.4
1777,104293024.9
1778,105922603.5
1779,103614033.9
1780,105922603.5
1781,105786805.2
1782,106533695.4
1783,103002942
1784,110064448.9
1785,106058401.7
1786,100898069.7
1787,106465796.3
1788,105039915.1
1789,109928650.6
1790,103681933
1791,108842265
1792,103342437.5
1793,105651007
1794,105854704.4
1795,107552182
1796,108095374.8
1797,106126300.8
1798,106533695.4
1799,105922603.5
1800,105786805.2
1801,102527648.2
1802,105243612.4
1803,105039915.1
1804,104293024.9
1805,103749832.1
1806,105175713.3
1807,103885630.3
1808,101373363.4
1809,104293024.9
1810,109589155.1
1811,107144787.3
1812,105718906.1
1813,103274538.4
1814,100286977.8
1815,107891677.5
1816,108570668.5
1817,106669493.6
1818,107348484.7
1819,105379410.6
1820,107891677.5
1821,106194199.9
1822,101577060.8
1823,100422776
1824,102120253.6
1825,102935042.8
1826,104225125.8
1827,106329998.1
1828,108027475.7
1829,104972016
1830,103885630.3
1831,104564621.4
1832,108095374.8
1833,99947482.23
1834,106941090
1835,106669493.6
1836,104428823.2
1837,102391850
1838,106737392.7
1839,103681933
1840,108299072.1
1841,107144787.3
1842,107280585.6
1843,104089327.6
1844,105175713.3
1845,109996549.7
1846,105515208.8
1847,102935042.8
1848,110268146.2
1849,103681933
1850,107280585.6
1851,100762271.5
1852,108842265
1853,103002942
1854,105718906.1
1855,100965968.8
1856,102731345.5
1857,106669493.6
1858,107008989.1
1859,106533695.4
1860,100830170.6
1861,101033867.9
1862,104225125.8
1863,102459749.1
1864,106669493.6
1865,101509161.6
1866,102867143.7
1867,106601594.5
1868,104564621.4
1869,104904116.9
1870,101577060.8
1871,106601594.5
1872,100965968.8
1873,101373363.4
1874,107076888.2
1875,102527648.2
1876,107687980.2
1877,108231173
1878,100965968.8
1879,105583107.9
1880,104564621.4
1881,109113861.4
1882,100965968.8
1883,105175713.3
1884,105583107.9
1885,101644959.9
1886,105922603.5
1887,102799244.6
1888,103002942
1889,111150834.5
1890,110200247.1
1891,104089327.6
1892,101441262.5
1893,104904116.9
1894,103274538.4
1895,107823778.4
1896,108502769.4
1897,99540087.61
1898,108910164.1
1899,100015381.3
1900,102799244.6
1901,106873190.9
1902,103478235.7
1903,107280585.6
1904,103206639.3
1905,102188152.7
1906,103885630.3
1907,103546134.8
1908,100830170.6
1909,104904116.9
1910,106601594.5
1911,106533695.4
1912,109113861.4
1913,101848657.2
1914,103885630.3
1915,105311511.5
1916,104972016
1917,102120253.6
1918,109521256
1919,105786805.2
1920,108502769.4
1921,103002942
1922,102731345.5
1923,102595547.3
1924,103681933
1925,105175713.3
1926,104632520.5
1927,105990502.6
1928,106805291.8
1929,104564621.4
1930,106805291.8
1931,101237565.2
1932,103410336.6
1933,105990502.6
1934,104564621.4
1935,102323950.9
1936,108570668.5
1937,105175713.3
1938,103410336.6
1939,100965968.8
1940,100490675.1
1941,106601594.5
1942,108502769.4
1943,102120253.6
1944,101780758.1
1945,102120253.6
1946,101848657.2
1947,101984455.4
1948,105718906.1
1949,108027475.7
1950,104632520.5
1951,106941090
1952,106873190.9
1953,98861096.56
1954,104021428.5
1955,104021428.5
1956,105447309.7
1957,105718906.1
1958,105039915.1
1959,105515208.8
1960,99743784.92
1961,101916556.3
1962,105718906.1
1963,104428823.2
1964,105718906.1
1965,106329998.1
1966,105786805.2
1967,109181760.5
1968,102188152.7
1969,104768318.7
1970,106329998.1
1971,107348484.7
1972,100015381.3
1973,100219078.7
1974,106873190.9
1975,104632520.5
1976,103885630.3
1977,104632520.5
1978,105447309.7
1979,103681933
1980,104836217.8
1981,102256051.8
1982,105243612.4
1983,106329998.1
1984,106533695.4
1985,108774365.9
1986,107076888.2
1987,104768318.7
1988,105990502.6
1989,104360924
1990,107076888.2
1991,106058401.7
1992,109792852.4
1993,103274538.4
1994,108570668.5
1995,107076888.2
1996,105243612.4
1997,104089327.6
1998,103002942
1999,103410336.6
2000,104225125.8
2001,107620081.1
2002,100965968.8
2003,102188152.7
2004,105311511.5
2005,101780758.1
2006,101305464.3
2007,100830170.6
2008,105175713.3
2009,105107814.2
2010,104836217.8
2011,112033522.9
2012,105379410.6
2013,102935042.8
2014,101237565.2
2015,105311511.5
2016,107620081.1
2017,106737392.7
2018,104293024.9
2019,107008989.1
2020,100558574.2
2021,108638567.7
2022,103206639.3
2023,107212686.4
2024,102120253.6
2025,101237565.2
2026,106397897.2
2027,102595547.3
2028,101441262.5
2029,106126300.8
2030,103614033.9
2031,102935042.8
2032,102323950.9
2033,106126300.8
2034,107144787.3
2035,107484282.9
2036,110336045.3
2037,106262099
2038,105379410.6
2039,103749832.1
2040,100286977.8
2041,98317903.72
2042,103206639.3
2043,103410336.6
2044,103681933
2045,101169666.1
2046,108163273.9
2047,105039915.1
2048,108299072.1
2049,105515208.8
2050,106058401.7
2051,103138740.2
2052,106126300.8
2053,106873190.9
2054,101033867.9
2055,105515208.8
2056,101237565.2
2057,102935042.8
2058,106873190.9
2059,105854704.4
2060,101712859
2061,103614033.9
2062,106533695.4
2063,100965968.8
2064,103478235.7
2065,109249659.6
2066,109453356.9
2067,98861096.56
2068,105107814.2
2069,100151179.6
2070,102188152.7
2071,105515208.8
2072,103410336.6
2073,101644959.9
2074,105039915.1
2075,103410336.6
2076,102459749.1
2077,100422776
2078,106805291.8
2079,104972016
2080,102935042.8
2081,103274538.4
2082,102459749.1
2083,106873190.9
2084,103138740.2
2085,102867143.7
2086,104700419.6
2087,102120253.6
2088,110336045.3
2089,106194199.9
2090,103817731.2
2091,101644959.9
2092,111150834.5
2093,102459749.1
2094,106873190.9
2095,105990502.6
2096,108366971.2
2097,107280585.6
2098,102867143.7
2099,103885630.3
2100,103953529.4
2101,107212686.4
2102,105379410.6
2103,102188152.7
2104,102867143.7
2105,102256051.8
2106,107687980.2
2107,106601594.5
2108,105311511.5
2109,98928995.66
2110,104021428.5
2111,103885630.3
2112,98385802.82
2113,102188152.7
2114,104768318.7
2115,110947137.2
2116,102935042.8
2117,104972016
2118,107008989.1
2119,109181760.5
2120,98861096.56
2121,102731345.5
2122,106262099
2123,104632520.5
2124,106941090
2125,106397897.2
2126,107212686.4
2127,107755879.3
2128,106262099
2129,108231173
2130,105515208.8
2131,101848657.2
2132,105175713.3
2133,103953529.4
2134,103274538.4
2135,103546134.8
2136,106058401.7
2137,111286632.7
2138,104972016
2139,103274538.4
2140,107620081.1
2141,102867143.7
2142,104564621.4
2143,103342437.5
2144,104836217.8
2145,109045962.3
2146,110132348
2147,101712859
2148,104768318.7
2149,106533695.4
2150,103614033.9
2151,104768318.7
2152,104700419.6
2153,104157226.7
2154,106601594.5
2155,103410336.6
2156,107959576.6
2157,105379410.6
2158,106126300.8
2159,102731345.5
2160,104632520.5
2161,103817731.2
2162,103138740.2
2163,103410336.6
2164,104360924
2165,101509161.6
2166,105379410.6
2167,105107814.2
2168,103749832.1
2169,102595547.3
2170,106058401.7
2171,106194199.9
2172,106533695.4
2173,104293024.9
2174,104225125.8
2175,104564621.4
2176,109521256
2177,103614033.9
2178,103342437.5
2179,99336390.29
2180,103070841.1
2181,108434870.3
2182,102256051.8
2183,99879583.13
2184,99947482.23
2185,105990502.6
2186,103070841.1
2187,107620081.1
2188,107687980.2
2189,102391850
2190,105107814.2
2191,104021428.5
2192,103070841.1
2193,105990502.6
2194,108502769.4
2195,103546134.8
2196,106601594.5
2197,105854704.4
2198,103546134.8
2199,104496722.3
2200,107076888.2
2201,107552182
2202,106058401.7
2203,107891677.5
2204,104700419.6
2205,106805291.8
2206,105175713.3
2207,107823778.4
2208,104700419.6
2209,102527648.2
2210,105854704.4
2211,104021428.5
2212,103410336.6
2213,106058401.7
2214,105515208.8
2215,109724953.3
2216,103614033.9
2217,107144787.3
2218,101984455.4
2219,101577060.8
2220,108774365.9
2221,109521256
2222,105107814.2
2223,107823778.4
2224,109928650.6
2225,103885630.3
2226,102323950.9
2227,105583107.9
2228,106329998.1
2229,102731345.5
2230,101305464.3
2231,102935042.8
2232,108366971.2
2233,105311511.5
2234,105651007
2235,106194199.9
2236,101237565.2
2237,104089327.6
2238,102120253.6
2239,107755879.3
2240,101509161.6
2241,103070841.1
2242,106397897.2
2243,105243612.4
2244,99811684.02
2245,105651007
2246,102052354.5
2247,106805291.8
2248,109589155.1
2249,103749832.1
2250,103002942
2251,105922603.5
2252,111082935.4
2253,107008989.1
2254,105311511.5
2255,104768318.7
2256,98250004.61
2257,106126300.8
2258,104972016
2259,108502769.4
2260,104904116.9
2261,104021428.5
2262,106737392.7
2263,104632520.5
2264,103478235.7
2265,106329998.1
2266,106669493.6
2267,103410336.6
2268,105786805.2
2269,108366971.2
2270,107280585.6
2271,109317558.7
2272,105175713.3
2273,100965968.8
2274,104496722.3
2275,103478235.7
2276,105990502.6
2277,101237565.2
2278,106329998.1
2279,105922603.5
2280,104496722.3
2281,102256051.8
2282,102391850
2283,102120253.6
2284,107620081.1
2285,106941090
2286,105922603.5
2287,106669493.6
2288,103342437.5
2289,106805291.8
2290,102527648.2
2291,99200592.08
2292,107620081.1
2293,105786805.2
2294,106941090
2295,103410336.6
2296,109453356.9
2297,107823778.4
2298,105175713.3
2299,101712859
2300,105515208.8
2301,109657054.2
2302,105651007
2303,108570668.5
2304,106126300.8
2305,102867143.7
2306,105854704.4
2307,103885630.3
2308,106329998.1
2309,104225125.8
2310,101848657.2
2311,107755879.3
2312,104360924
2313,109792852.4
2314,107144787.3
2315,108095374.8
2316,107891677.5
2317,104700419.6
2318,103138740.2
2319,101237565.2
2320,101373363.4
2321,105583107.9
2322,102935042.8
2323,103342437.5
2324,103885630.3
2325,103478235.7
2326,104768318.7
2327,100558574.2
2328,103410336.6
2329,99132692.98
2330,110403944.4
2331,100694372.4
2332,109249659.6
2333,103138740.2
2334,106465796.3
2335,102391850
2336,104360924
2337,101780758.1
2338,106601594.5
2339,106465796.3
2340,104836217.8
2341,103546134.8
2342,102120253.6
2343,103817731.2
2344,105039915.1
2345,105379410.6
2346,105583107.9
2347,102459749.1
2348,107144787.3
2349,104496722.3
2350,106262099
2351,105583107.9
2352,108095374.8
2353,106873190.9
2354,104225125.8
2355,105583107.9
2356,105243612.4
2357,101984455.4
2358,107076888.2
2359,101101767
2360,103274538.4
2361,109589155.1
2362,107416383.8
2363,105447309.7
2364,105583107.9
2365,103885630.3
2366,107755879.3
2367,107076888.2
2368,109589155.1
2369,107280585.6
2370,98861096.56
2371,103817731.2
2372,104836217.8
2373,103070841.1
2374,104768318.7
2375,104700419.6
2376,104700419.6
2377,105311511.5
2378,106329998.1
2379,100015381.3
2380,104293024.9
2381,106465796.3
2382,104157226.7
2383,105107814.2
2384,105175713.3
2385,107552182
2386,109521256
2387,105854704.4
2388,99675885.81
2389,104225125.8
2390,104360924
2391,109045962.3
2392,102867143.7
2393,103478235.7
2394,105107814.2
2395,106737392.7
2396,103953529.4
2397,104700419.6
2398,103478235.7
2399,105651007
2400,103138740.2
2401,108163273.9
2402,107891677.5
2403,104904116.9
2404,104768318.7
2405,107280585.6
2406,101848657.2
2407,103138740.2
2408,105854704.4
2409,104360924
2410,106873190.9
2411,103546134.8
2412,103885630.3
2413,103614033.9
2414,106941090
2415,109589155.1
2416,106397897.2
2417,106873190.9
2418,105854704.4
2419,103138740.2
2420,110200247.1
2421,105039915.1
2422,101101767
2423,106941090
2424,103614033.9
2425,104564621.4
2426,104904116.9
2427,107755879.3
2428,105786805.2
2429,105990502.6
2430,103342437.5
2431,106873190.9
2432,102731345.5
2433,103070841.1
2434,101373363.4
2435,108978063.2
2436,110268146.2
2437,108434870.3
2438,102595547.3
2439,111082935.4
2440,105243612.4
2441,108434870.3
2442,106262099
2443,106194199.9
2444,103749832.1
2445,111829825.6
2446,106805291.8
2447,101984455.4
2448,102527648.2
2449,101916556.3
2450,104768318.7
2451,105718906.1
2452,108366971.2
2453,103138740.2
2454,109045962.3
2455,106397897.2
2456,101644959.9
2457,103206639.3
2458,100898069.7
2459,106397897.2
2460,104089327.6
2461,105990502.6
2462,102391850
2463,102527648.2
2464,110879238.1
2465,107076888.2
2466,105854704.4
2467,104496722.3
2468,104836217.8
2469,107212686.4
2470,107144787.3
2471,101441262.5
2472,102595547.3
2473,105447309.7
2474,106941090
2475,100898069.7
2476,105583107.9
2477,100558574.2
2478,106058401.7
2479,99607986.71
2480,102595547.3
2481,100830170.6
2482,103953529.4
2483,105651007
2484,107280585.6
2485,106262099
2486,105718906.1
2487,107823778.4
2488,107959576.6
2489,102323950.9
2490,104021428.5
2491,106805291.8
2492,102799244.6
2493,99404289.4
2494,104836217.8
2495,103681933
2496,105922603.5
2497,103546134.8
2498,111218733.6
2499,104632520.5
2500,104089327.6
2501,109657054.2
2502,103478235.7
2503,103614033.9
2504,96484627.89
2505,107755879.3
2506,101984455.4
2507,105786805.2
2508,109521256
2509,108570668.5
2510,107959576.6
2511,105922603.5
2512,108434870.3
2513,103002942
2514,108366971.2
2515,105515208.8
2516,107212686.4
2517,102459749.1
2518,105243612.4
2519,104564621.4
2520,102595547.3
2521,105175713.3
2522,100219078.7
2523,103410336.6
2524,109045962.3
2525,104768318.7
2526,105447309.7
2527,103070841.1
2528,104836217.8
2529,105311511.5
2530,107620081.1
2531,105990502.6
2532,107280585.6
2533,106941090
2534,107008989.1
2535,103274538.4
2536,108027475.7
2537,104904116.9
2538,111694027.4
2539,104836217.8
2540,103817731.2
2541,107620081.1
2542,110539742.6
2543,105107814.2
2544,105718906.1
2545,104768318.7
2546,104428823.2
2547,104157226.7
2548,103885630.3
2549,107280585.6
2550,100151179.6
2551,104225125.8
2552,108027475.7
2553,107620081.1
2554,99064793.87
2555,106873190.9
2556,108163273.9
2557,105379410.6
2558,103410336.6
2559,102867143.7
2560,106397897.2
2561,106262099
2562,104089327.6
2563,103342437.5
2564,102867143.7
2565,107484282.9
2566,104632520.5
2567,108774365.9
2568,105515208.8
2569,106873190.9
2570,107755879.3
2571,100965968.8
2572,101916556.3
2573,104768318.7
2574,106126300.8
2575,107280585.6
2576,104564621.4
2577,102527648.2
2578,102459749.1
2579,103342437.5
2580,104496722.3
2581,105854704.4
2582,104293024.9
2583,104836217.8
2584,106397897.2
2585,105107814.2
2586,102935042.8
2587,106194199.9
2588,107484282.9
2589,105786805.2
2590,103885630.3
2591,106058401.7
2592,101780758.1
2593,103206639.3
2594,102188152.7
2595,104496722.3
2596,105311511.5
2597,102663446.4
2598,101441262.5
2599,103749832.1
2600,102527648.2
2601,104768318.7
2602,107687980.2
2603,104768318.7
2604,106737392.7
2605,107620081.1
2606,105175713.3
2607,114138395.1
2608,104768318.7
2609,105243612.4
2610,105786805.2
2611,103546134.8
2612,105651007
2613,108366971.2
2614,106941090
2615,104360924
2616,107144787.3
2617,103546134.8
2618,104428823.2
2619,100626473.3
2620,102120253.6
2621,106126300.8
2622,104428823.2
2623,104428823.2
2624,106601594.5
2625,104225125.8
2626,102527648.2
2627,101577060.8
2628,102323950.9
2629,111354531.8
2630,106058401.7
2631,102256051.8
2632,106194199.9
2633,104293024.9
2634,105447309.7
2635,105786805.2
2636,110743439.9
2637,106058401.7
2638,104021428.5
2639,109181760.5
2640,108570668.5
2641,99540087.61
2642,100354876.9
2643,105243612.4
2644,106737392.7
2645,105854704.4
2646,103342437.5
2647,107484282.9
2648,103070841.1
2649,107348484.7
2650,107484282.9
2651,104496722.3
2652,104496722.3
2653,101916556.3
2654,102731345.5
2655,107891677.5
2656,104700419.6
2657,104293024.9
2658,101984455.4
2659,99472188.5
2660,106126300.8
2661,104089327.6
2662,105651007
2663,105175713.3
2664,104089327.6
2665,103885630.3
2666,105039915.1
2667,103002942
2668,109249659.6
2669,107212686.4
2670,104564621.4
2671,105990502.6
2672,100762271.5
2673,102391850
2674,105379410.6
2675,100422776
2676,106126300.8
2677,104360924
2678,108027475.7
2679,106533695.4
2680,106669493.6
2681,103749832.1
2682,106805291.8
2683,104293024.9
2684,104089327.6
2685,101848657.2
2686,103002942
2687,105515208.8
2688,100490675.1
2689,102935042.8
2690,99675885.81
2691,99607986.71
2692,103614033.9
2693,108978063.2
2694,107891677.5
2695,102799244.6
2696,103206639.3
2697,106737392.7
2698,104632520.5
2699,108638567.7
2700,101373363.4
2701,105311511.5
2702,100626473.3
2703,100965968.8
2704,106669493.6
2705,97571013.57
2706,101984455.4
2707,103138740.2
2708,106262099
2709,105379410.6
2710,103614033.9
2711,101441262.5
2712,103002942
2713,103681933
2714,103749832.1
2715,100898069.7
2716,107212686.4
2717,103817731.2
2718,101644959.9
2719,105243612.4
2720,107552182
2721,103002942
2722,103953529.4
2723,106601594.5
2724,107620081.1
2725,108434870.3
2726,107212686.4
2727,106126300.8
2728,99064793.87
2729,106805291.8
2730,101644959.9
2731,99336390.29
2732,102935042.8
2733,105922603.5
2734,99404289.4
2735,108163273.9
2736,106805291.8
2737,101101767
2738,105175713.3
2739,103274538.4
2740,105175713.3
2741,105786805.2
2742,102527648.2
2743,106397897.2
2744,102799244.6
2745,104157226.7
2746,109657054.2
2747,104700419.6
2748,107552182
2749,99540087.61
2750,101848657.2
2751,103002942
2752,103138740.2
2753,103070841.1
2754,104360924
2755,105786805.2
2756,103138740.2
2757,103614033.9
2758,101101767
2759,103749832.1
2760,102731345.5
2761,106126300.8
2762,104700419.6
2763,107959576.6
2764,105175713.3
2765,104904116.9
2766,105515208.8
2767,104564621.4
2768,102867143.7
2769,107687980.2
2770,105922603.5
2771,104768318.7
2772,109181760.5
2773,107348484.7
2774,104768318.7
2775,107416383.8
2776,97910509.09
2777,106126300.8
2778,103885630.3
2779,103546134.8
2780,106126300.8
2781,102527648.2
2782,101305464.3
2783,107076888.2
2784,106058401.7
2785,105311511.5
2786,107348484.7
2787,108978063.2
2788,105854704.4
2789,103953529.4
2790,104564621.4
2791,105583107.9
2792,105718906.1
2793,105379410.6
2794,109453356.9
2795,103614033.9
2796,105243612.4
2797,100151179.6
2798,103681933
2799,101237565.2
2800,108910164.1
2801,108299072.1
2802,107348484.7
2803,105515208.8
2804,106601594.5
2805,102731345.5
2806,104836217.8
2807,105243612.4
2808,105379410.6
2809,104496722.3
2810,107687980.2
2811,109317558.7
2812,105379410.6
2813,106601594.5
2814,103206639.3
2815,105243612.4
2816,106737392.7
2817,101780758.1
2818,106465796.3
2819,107620081.1
2820,109385457.8
2821,102731345.5
2822,105379410.6
2823,107959576.6
2824,108163273.9
2825,104021428.5
2826,102256051.8
2827,105311511.5
2828,108366971.2
2829,99132692.98
2830,105379410.6
2831,103817731.2
2832,102867143.7
2833,107959576.6
2834,103342437.5
2835,111286632.7
2836,102188152.7
2837,107416383.8
2838,101780758.1
2839,106329998.1
2840,102595547.3
2841,106058401.7
2842,97774710.88
2843,107484282.9
2844,104768318.7
2845,105583107.9
2846,105107814.2
2847,107280585.6
2848,102052354.5
2849,105311511.5
2850,106058401.7
2851,103885630.3
2852,102935042.8
2853,100558574.2
2854,113052009.5
2855,108842265
2856,104089327.6
2857,102935042.8
2858,106873190.9
2859,107348484.7
2860,107008989.1
2861,105718906.1
2862,104904116.9
2863,103478235.7
2864,103206639.3
2865,104089327.6
2866,103002942
2867,105379410.6
2868,112508816.6
2869,100219078.7
2870,97435215.36
2871,103410336.6
2872,104904116.9
2873,104768318.7
2874,99947482.23
2875,105447309.7
2876,101916556.3
2877,106873190.9
2878,105379410.6
2879,105447309.7
2880,104157226.7
2881,104021428.5
2882,102391850
2883,100219078.7
2884,100965968.8
2885,105651007
2886,108163273.9
2887,107348484.7
2888,103546134.8
2889,107144787.3
2890,101984455.4
2891,102663446.4
2892,102663446.4
2893,109724953.3
2894,104496722.3
2895,105718906.1
2896,103817731.2
2897,105922603.5
2898,105107814.2
2899,105583107.9
2900,101984455.4
2901,108706466.8
2902,105447309.7
2903,104089327.6
2904,104836217.8
2905,106805291.8
2906,101577060.8
2907,103817731.2
2908,105447309.7
2909,105990502.6
2910,104836217.8
2911,107280585.6
2912,98250004.61
2913,100830170.6
2914,104564621.4
2915,104225125.8
2916,104021428.5
2917,106873190.9
2918,101305464.3
2919,108434870.3
2920,104360924
2921,102527648.2
2922,101305464.3
2923,105515208.8
2924,104360924
2925,105854704.4
2926,108163273.9
2927,102799244.6
2928,101237565.2
2929,100490675.1
2930,107416383.8
2931,107076888.2
2932,104293024.9
2933,103546134.8
2934,103749832.1
2935,102323950.9
2936,106737392.7
2937,102459749.1
2938,101033867.9
2939,105854704.4
2940,106941090
2941,103953529.4
2942,107076888.2
2943,107212686.4
2944,106126300.8
2945,102323950.9
2946,103206639.3
2947,105311511.5
2948,107076888.2
2949,105922603.5
2950,105651007
2951,104089327.6
2952,101984455.4
2953,103953529.4
2954,104293024.9
2955,108978063.2
2956,101169666.1
2957,104157226.7
2958,104836217.8
2959,105583107.9
2960,105311511.5
2961,105786805.2
2962,105447309.7
2963,105922603.5
2964,102935042.8
2965,101984455.4
2966,104632520.5
2967,106941090
2968,106601594.5
2969,105447309.7
2970,106194199.9
2971,104700419.6
2972,108231173
2973,108502769.4
2974,105990502.6
2975,103681933
2976,103342437.5
2977,106941090
2978,105651007
2979,105990502.6
2980,108910164.1
2981,107552182
2982,105922603.5
2983,106058401.7
2984,101984455.4
2985,99947482.23
2986,104225125.8
2987,108027475.7
2988,104768318.7
2989,109589155.1
2990,99947482.23
2991,105922603.5
2992,104021428.5
2993,104496722.3
2994,104564621.4
2995,108638567.7
2996,107144787.3
2997,100083280.4
2998,100626473.3
2999,109453356.9
3000,103274538.4
3001,106262099
3002,108434870.3
3003,105243612.4
3004,101305464.3
3005,104836217.8
3006,105651007
3007,106601594.5
3008,103614033.9
3009,102527648.2
3010,104564621.4
3011,109317558.7
3012,102663446.4
3013,102663446.4
3014,103138740.2
3015,104496722.3
3016,106805291.8
3017,102188152.7
3018,108163273.9
3019,103274538.4
3020,107348484.7
3021,105854704.4
3022,107280585.6
3023,108095374.8
3024,104564621.4
3025,99743784.92
3026,104157226.7
3027,106737392.7
3028,104293024.9
3029,104089327.6
3030,108434870.3
3031,103410336.6
3032,105718906.1
3033,107076888.2
3034,104836217.8
3035,101984455.4
3036,107076888.2
3037,104089327.6
3038,104904116.9
3039,107687980.2
3040,103953529.4
3041,107144787.3
3042,105311511.5
3043,103478235.7
3044,102663446.4
3045,108978063.2
3046,104972016
3047,102935042.8
3048,103274538.4
3049,102595547.3
3050,103885630.3
3051,104836217.8
3052,105515208.8
3053,104972016
3054,106601594.5
3055,104496722.3
3056,103002942
3057,104293024.9
3058,102459749.1
3059,105039915.1
3060,103546134.8
3061,103885630.3
3062,106805291.8
3063,100898069.7
3064,104360924
3065,106669493.6
3066,101305464.3
3067,109724953.3
3068,107144787.3
3069,104225125.8
3070,107212686.4
3071,100626473.3
3072,105311511.5
3073,107348484.7
3074,103206639.3
3075,108231173
3076,107891677.5
3077,106194199.9
3078,103410336.6
3079,109996549.7
3080,105854704.4
3081,107823778.4
3082,107076888.2
3083,102731345.5
3084,103817731.2
3085,103885630.3
3086,102935042.8
3087,106058401.7
3088,101577060.8
3089,103002942
3090,103817731.2
3091,106941090
3092,104632520.5
3093,104836217.8
3094,107280585.6
3095,106058401.7
3096,103002942
3097,105039915.1
3098,105583107.9
3099,99947482.23
3100,99064793.87
3101,107008989.1
3102,107212686.4
3103,104360924
3104,104972016
3105,105515208.8
3106,106329998.1
3107,100694372.4
3108,103070841.1
3109,101033867.9
3110,104564621.4
3111,104700419.6
3112,106329998.1
3113,103206639.3
3114,105922603.5
3115,104021428.5
3116,102527648.2
3117,105583107.9
3118,106873190.9
3119,104972016
3120,103885630.3
3121,101577060.8
3122,104836217.8
3123,109724953.3
3124,101509161.6
3125,105243612.4
3126,108027475.7
3127,111558229.2
3128,104700419.6
3129,104768318.7
3130,105515208.8
3131,101577060.8
3132,105175713.3
3133,103614033.9
3134,104836217.8
3135,97503114.46
3136,106669493.6
3137,102731345.5
3138,105651007
3139,106465796.3
3140,105039915.1
3141,103342437.5
3142,103410336.6
3143,101848657.2
3144,100490675.1
3145,105854704.4
3146,107144787.3
3147,107348484.7
3148,104360924
3149,102731345.5
3150,104496722.3
3151,107144787.3
3152,104972016
3153,106669493.6
3154,110539742.6
3155,104021428.5
3156,104021428.5
3157,102323950.9
3158,102527648.2
3159,105175713.3
3160,101780758.1
3161,104632520.5
3162,104496722.3
3163,102595547.3
3164,107008989.1
3165,105379410.6
3166,100898069.7
3167,104904116.9
3168,105854704.4
3169,106329998.1
3170,107484282.9
3171,103070841.1
3172,108299072.1
3173,102323950.9
3174,103681933
3175,102391850
3176,105243612.4
3177,101712859
3178,102256051.8
3179,111897724.7
3180,105175713.3
3181,104904116.9
3182,102527648.2
3183,103002942
3184,103749832.1
3185,105311511.5
3186,103885630.3
3187,100151179.6
3188,107687980.2
3189,106533695.4
3190,105243612.4
3191,105447309.7
3192,108366971.2
3193,103817731.2
3194,109724953.3
3195,102595547.3
3196,104021428.5
3197,104225125.8
3198,107280585.6
3199,103478235.7
3200,102595547.3
3201,103749832.1
3202,101644959.9
3203,105379410.6
3204,103953529.4
3205,102595547.3
3206,101644959.9
3207,107212686.4
3208,106601594.5
3209,106805291.8
3210,107212686.4
3211,106737392.7
3212,110268146.2
3213,103953529.4
3214,106533695.4
3215,107891677.5
3216,105107814.2
3217,101509161.6
3218,107212686.4
3219,111015036.3
3220,101305464.3
3221,106194199.9
3222,102663446.4
3223,103614033.9
3224,106601594.5
3225,109453356.9
3226,102935042.8
3227,103614033.9
3228,108095374.8
3229,102188152.7
3230,102935042.8
3231,106058401.7
3232,103546134.8
3233,106058401.7
3234,105379410.6
3235,103478235.7
3236,105379410.6
3237,110879238.1
3238,99540087.61
3239,107144787.3
3240,104089327.6
3241,103614033.9
3242,105583107.9
3243,100762271.5
3244,102595547.3
3245,105379410.6
3246,103749832.1
3247,101984455.4
3248,102935042.8
3249,102799244.6
3250,102459749.1
3251,104972016
3252,104157226.7
3253,103342437.5
3254,100558574.2
3255,102188152.7
3256,107212686.4
3257,104972016
3258,104428823.2
3259,109521256
3260,106601594.5
3261,106397897.2
3262,102867143.7
3263,104632520.5
3264,106805291.8
3265,108774365.9
3266,103274538.4
3267,98861096.56
3268,108095374.8
3269,105515208.8
3270,103410336.6
3271,101780758.1
3272,105175713.3
3273,103070841.1
3274,105243612.4
3275,102323950.9
3276,104293024.9
3277,107348484.7
3278,102323950.9
3279,107687980.2
3280,102799244.6
3281,99200592.08
3282,106601594.5
3283,104564621.4
3284,104836217.8
3285,108163273.9
